timestamp_ms,revid,cycle_count,gain_LSB_per_uT,x_uT,y_uT,z_uT,mag_uT,fx_uT,fy_uT,fz_uT,fmag_uT,lat_deg,lon_deg,alt_m,sats,hdop_m,spd_mps,course_deg,fix_valid
1762617708000,1,54,1.0,-0.01861807600957128,-0.018589520459600172,0.034689042736730624,0.04353771596221821,-0.018537459727735076,-0.017973692534839054,0.03477012152296514,0.0433088026527644,9.246345322314076,106.41306184301185,13.901287765480314,18,1.0617287358017777,1.8053270622287125,68.17233581501708,1
1762617710000,1,55,1.0,0.01813434425448173,0.023238338558397697,0.03214568947567897,0.04361444912367397,0.018023060324508067,0.02350382115256585,0.031083164082374288,0.042935106866112044,9.225258098637159,106.42458179568253,31.561923046770808,14,0.6651392957799663,3.9371036972956657,203.84100018922575,1
1762617712000,1,56,1.0,-0.020802155834577188,-0.029545033940296454,-0.022588460281332618,0.042613111313076456,-0.021328399088125213,-0.029504184473782818,-0.02198648118680645,0.042530023090790126,9.22878480103842,106.40930397210242,11.97689013500613,17,0.6927329078299407,3.890887035181405,168.38698745890025,1
1762617714000,1,57,1.0,-0.009527126478602571,0.029105956757700713,0.026869379857147744,0.04074170383805924,-0.009174470579594142,0.030496124385553984,0.027061154880715123,0.041791035120382826,9.237640152296763,106.42466578557297,38.564648406259074,16,0.7398033371701365,3.085020444812485,33.70673056971811,1
1762617716000,1,58,1.0,-8.568408117568958e-05,-0.028913059452472047,-0.024690358708690158,0.038020864822196535,-0.0006031577807588354,-0.028939231569517616,-0.025748580157207414,0.03874057696078868,9.257386758961024,106.41398636305487,44.73009800624013,19,1.3035207256694084,2.133429729194271,236.98309568678502,1
1762617718000,1,59,1.0,0.02044767200387377,-0.007488100567758495,-0.03474993422040028,0.041008985220473505,0.020106194513127142,-0.007652376152456936,-0.03519661122571763,0.04125068921063875,9.239884202913307,106.41281711902572,29.095318077444144,12,1.2841644073987668,0.1799670456418051,167.30462380383648,1
1762617720000,1,60,1.0,-0.023590379090030287,0.008586646335826556,-0.03221916919866306,0.040844967190095526,-0.023228644311812756,0.008715189698713224,-0.03279811245921675,0.04112469609537191,9.248278793978002,106.41567483376701,47.392295180712,13,1.1111071479213313,2.3019774931645816,158.63556564422836,1
1762617722000,1,61,1.0,0.01491566561499986,0.022315517413122588,0.021160868041540996,0.03417955140760887,0.014746252137697707,0.023073412684692908,0.021375959694236096,0.03473853735948461,9.22511079884996,106.41834986051089,27.154232266557877,11,0.642548405602187,3.787418124940745,5.156431309694325,1
1762617724000,1,62,1.0,0.006319553391185931,0.034851942912228734,-0.0065093879095234385,0.03601342542411025,0.006822904336944001,0.03511568844536517,-0.007098901801320674,0.03646996031486511,9.233723602936083,106.41459612338609,25.506588936114994,11,1.259247805102062,2.4065816954775423,294.1542776362442,1
1762617726000,1,63,1.0,0.018200297958490416,0.006106678042069119,0.029247868558986326,0.03498542807700172,0.01859505508800331,0.005708988552774045,0.028877018102371994,0.03481739218417001,9.24856873097976,106.42818590187136,32.288226315709636,17,0.7564081386932088,3.5764555056655323,276.5511579183064,1
1762617728000,1,64,1.0,0.023354668511501742,-0.0022036907036383606,-0.029040539155862615,0.03733161807988803,0.023632494423762616,-0.001173381218860008,-0.02890144107961274,0.03735190641255505,9.247091985585385,106.41445658895528,35.871241099782445,12,1.2091434681748314,4.014898364890558,117.05948743281712,1
1762617730000,1,65,1.0,-0.030005899622649004,0.026378352054414887,-0.016980560333489027,0.04341095366967193,-0.029459553058744415,0.02618143515959669,-0.016364999464994857,0.04267488747409213,9.235910694098013,106.42582710224049,2.8299617866834548,11,1.4320781323746181,4.351387692243875,267.9946568987175,1
1762617732000,1,66,1.0,-0.011303013854931869,0.030962571683036778,-0.02461876211883932,0.04114027729240495,-0.011643967987751006,0.03063037507494676,-0.024582604472507177,0.04096469590248925,9.237099184830736,106.42511832963278,33.28739636927892,17,0.8063569543907051,3.1983556499555514,32.74468801103907,1
1762617734000,1,67,1.0,0.031120230072853146,0.003960368205975645,0.02144733285275694,0.03800185946254687,0.02991399798509728,0.0035254858505965503,0.021700399470928635,0.037123896120060465,9.23751819666144,106.4156184131165,19.090460178102326,18,0.7683962822252214,4.695739247935682,262.24475990126524,1
1762617736000,1,68,1.0,0.010297792018081876,-0.008638962407935056,-0.03723756903993359,0.039589300826576954,0.009902835074091976,-0.008451698062443924,-0.03766430457814688,0.039850937027864235,9.24286459384787,106.4272898375412,6.410121479510838,10,1.4996426854145366,0.02022601983676875,30.205986341948794,1
1762617738000,1,69,1.0,-0.02974332355254292,0.019754964169355946,-0.019188590422325846,0.04053548948365576,-0.029604339847361313,0.01912817904697248,-0.018627738989151935,0.039865985893980764,9.240529871046109,106.43057657147769,27.479874131020537,19,1.0077879035534658,1.2910661376865002,324.403651463197,1
1762617740000,1,70,1.0,0.006748706222672984,0.0033231006035719024,0.03695524233354083,0.03771310076395381,0.007562940713360011,0.004739608568906059,0.03741143979597385,0.0384613804904091,9.237518673724397,106.4219024953138,41.25217138823115,12,0.9560665412203521,2.526270525151608,304.2154114840565,1
1762617742000,1,71,1.0,0.03472083210067762,-0.0015263900344909774,-0.011515832150407787,0.03661257213604644,0.03538185296741473,-0.0009820367441454154,-0.011289745083102065,0.03715236546461118,9.242828413904238,106.42358945145922,21.594599071441685,19,0.7026034730352728,3.578091841923834,51.61442392032973,1
1762617744000,1,72,1.0,-0.01429156989354861,-0.027574863638767905,0.023779287621712043,0.03911619350748404,-0.014569493261615836,-0.027543530957120903,0.023985282578746745,0.03932187701354653,9.258633934744658,106.40443334364845,15.67731543792723,19,1.1675644433318069,0.7228322984747776,90.97514802410556,1
1762617746000,1,73,1.0,-0.012631245666262992,0.024671742051933947,0.031612020529375624,0.042042396041476034,-0.012527360027128821,0.024828046023228748,0.031340320086351334,0.041899669231341516,9.228596022463934,106.42153868458387,17.911276675108752,17,1.3017477132676838,2.925632914374642,294.267222466169,1
1762617748000,1,74,1.0,0.025271324779881185,0.010368385136475934,-0.029951168109334587,0.040536597508697654,0.024860856831514917,0.00919818346968135,-0.030141451650935104,0.04013945551654456,9.231681535179106,106.42535445772194,48.90027984134776,15,0.8037798910401399,4.333021866178547,305.1946196791586,1
1762617750000,1,75,1.0,-0.03291427431297358,0.002867030600328712,-0.024626963383271534,0.04120748285801852,-0.033962837235940006,0.0031757785524026937,-0.02452477519679438,0.042012194431880784,9.231714400163304,106.43068042355415,27.89276966551603,14,0.6134537825322237,1.9153383381849576,216.1328931052216,1
1762617752000,1,76,1.0,-0.0362604838256677,-0.012971900798112218,-0.023738643187809404,0.045239541089468434,-0.036467456026730245,-0.013081117920650979,-0.022891242973777544,0.045,9.2352639440649,106.41402145376793,21.48293632538317,19,1.060410766878491,2.1544998571563507,267.32687762034385,1
1762617754000,1,77,1.0,0.03218358788295384,0.021247335522809177,0.01859566291393786,0.04281391450273434,0.03175300111783195,0.02177302218453761,0.019123919466865678,0.04298885751927548,9.231946409099173,106.41886013763752,42.20287839246519,13,1.2043830685215293,3.232991587659677,323.0595280003709,1
1762617756000,1,78,1.0,-0.036544579065801906,0.01253374243620494,-0.017894479151699224,0.042577145778743435,-0.03750446197184333,0.013797240030486794,-0.01692649878213031,0.04339878870749469,9.21930648549327,106.42609594570409,31.16367040141581,19,0.7871132474443697,0.5695795401667991,65.66686601175029,1
1762617758000,1,79,1.0,0.027270191371772112,0.017938454567173585,0.018135484421841375,0.037340959882232225,0.027276524182599467,0.019104211651490188,0.017809767420798144,0.03776463279169798,9.239097207237197,106.41225760357354,7.942752989923535,16,1.1082873481738797,2.3876962092104357,353.46725168195456,1
1762617760000,1,80,1.0,0.03448178976851607,-0.020984085972860382,0.01891411211577969,0.04457655579881446,0.034078325575721984,-0.022276411334856454,0.019168443442162217,0.045,9.230740152696642,106.42195730915762,37.321513481045294,19,0.983331986369067,3.592446767966604,68.71554935878135,1
1762617762000,1,81,1.0,-0.022549608327289743,-0.030117013882497167,-0.013782889473444776,0.040068533828303436,-0.022598094097723696,-0.0299490135912586,-0.014151546971174263,0.0400984233308034,9.222465204293847,106.39593036265738,35.658851718502916,19,0.9244450153851606,3.936561783804529,21.879674295762474,1
1762617764000,1,82,1.0,0.01623291211826298,-0.030748482583637535,0.021805834804692757,0.04104230803165265,0.016323400526700744,-0.03136342883148945,0.02090512549438025,0.04107483834123739,9.226123015467179,106.42168116323803,4.126822371511612,17,1.2012712990773093,1.795236510265434,293.3313920840134,1
1762617766000,1,83,1.0,0.021566677908931582,0.003539466488961755,0.025814406190111692,0.033823556672859786,0.02232151037638478,0.0033244521890692185,0.025430261346662167,0.034,9.226778548278816,106.40533693569587,39.11097318535975,14,1.0523070783565704,2.2598004821370017,159.6643919760126,1
1762617768000,1,84,1.0,0.036271864044508176,-0.007007677225563869,-0.0035999931712607913,0.037117591680954944,0.03663316242124121,-0.007351397188404101,-0.0044009123450737455,0.03762179765869433,9.22549917207422,106.40508295902637,25.11076990126878,12,1.1293776654150802,0.7373945568471918,204.85301199396724,1
1762617770000,1,85,1.0,-0.03673449364955571,-0.01481554623415897,-0.00449841878916274,0.03986425975116612,-0.03737801098872687,-0.015096463865411016,-0.004934526732250644,0.04061241781505188,9.232045062564701,106.41480693333231,42.86641522249969,18,0.7232523979219467,0.45695030690990235,58.15183000658369,1
1762617772000,1,86,1.0,-0.008990510809690992,0.03506923594963275,0.006663450199605764,0.036811440657393606,-0.008691854859427698,0.035342474681547525,0.006151466742569761,0.036911778616020754,9.243819455662246,106.41347563372152,41.166334075728386,16,1.4922036267995957,0.35366854285379223,329.58378656672,1
1762617774000,1,87,1.0,-0.016316374925470115,-0.017516541393366725,-0.02994504258542557,0.03833743455862678,-0.01653822802145756,-0.018062993015466655,-0.029787680696969864,0.0385628140061271,9.23797707550083,106.41708406715671,4.47523406456074,11,0.9740792433896581,2.8185421879399493,22.00444186755917,1
1762617776000,1,88,1.0,-0.0279138030056003,-0.019919694306687125,0.014935427943901776,0.03740376488235918,-0.028732935946985047,-0.01973401686247752,0.015169245870260532,0.03801472148963489,9.232486273448515,106.39863588051301,32.44989539086539,15,1.094757733324627,4.3917346353081,149.8951663657802,1
1762617778000,1,89,1.0,-0.02029661703883026,-0.036085819640788046,0.016526707666151334,0.044578819058504054,-0.021610143858195822,-0.03561649662863548,0.01701372535132968,0.045,9.246251388102216,106.40922166332908,41.885020441642304,14,1.1643840418961826,1.5273786247686045,162.8382263147524,1
1762617780000,1,90,1.0,-0.009013235049160113,-0.028140652013735164,-0.02472558167688964,0.03852906813134839,-0.00826944346698391,-0.02782362147964922,-0.025019074940941567,0.03832090445692651,9.231064831476559,106.4304275576424,26.282480261027715,10,0.7663690416158512,0.94391358489894,18.07574580414459,1
1762617782000,1,91,1.0,0.02442721082216417,-0.013114760145882615,0.023372883245309665,0.03626261481792733,0.024413341885127938,-0.013214958309581783,0.023866723266260353,0.036609655346539115,9.231905791733979,106.4170629546585,8.00150375451537,10,0.9633160389459576,4.2787974863861695,10.788215216690759,1
1762617784000,1,92,1.0,0.02845806021295471,0.009496107588449019,0.028085910333552733,0.04109568845608891,0.02826020918927205,0.009764995649300967,0.02857534572498342,0.04135873483019774,9.229238667478649,106.40934162292326,34.40997380449475,16,1.081441181279927,0.11555763564878974,3.1979192932936895,1
1762617786000,1,93,1.0,-0.0189688767089856,0.005924293788960998,-0.030229910556387306,0.03617683005385899,-0.018884052498142814,0.006237954021864944,-0.03107546982088877,0.036894502757463525,9.23371679132879,106.4223195303664,14.20987118325,16,1.3370414075718653,1.9042797356845542,342.2685823643304,1
1762617788000,1,94,1.0,0.042450759042689454,0.004168336110810355,-0.008685350686282485,0.04353018821205433,0.04247333200753692,0.004758638258812272,-0.00928524145513964,0.043736075255799256,9.239404693229895,106.41539601194742,29.507504913109333,13,1.3205388395513067,1.2508839653549604,151.16846344902052,1
1762617790000,1,95,1.0,0.02667160819472348,0.009629941465584784,-0.023654696878229426,0.03692770153589777,0.026508856625688346,0.00959699417604436,-0.02310948943707831,0.03645367305030817,9.224306026930234,106.42283752952763,24.686495189829145,11,0.6425825294041041,3.2140409422052834,83.72369984772162,1
